 ;Manually Marked;Keyword-based Searching;Tool;0: false    1-2-3: true    4:not applicable;;;
Bosnian: Bosanski Bulgarian: ¸ Catalan: Catal  Chinese: Croatian: Hrvatski Czech: tina Danish: Dansk Dutch: Nederlands English Esperanto Estonian: Eesti Finnish: Suomi French: Franais Greek: Georgian: German: Deutsch Hebrew:  Hungarian: Magyar Icelandic: slenska Indonesian: Bahasa Indonesia Italian: Italiano Japanese: ?;0;0;0;;;;
Kazakh:  Korean: Latvian: Latvie Lithuanian: Lietuvi Luxembourgish: «tzebuergesch Macedonian: ¸ Mongolian: » Norwegian: Norsk Persian: Polish: Polski Portuguese: Portugu Romanian: Rom RussianSerbian:¸ Slovak: Slovenina Slovenian: Slovenina Spanish: Espaol Swedish: Svenska Ukrainian:  Tatar: Thai: Turkish:  Vietnamese: Tiat;0;0;0;;;;
Recent changes:;0;0;0;;;;
v4.6.1: Fixed color of preview popup on ICS;0;0;0;;;;
v4.6.0: Enable double space for period in Samsung email client;0;0;0;;;;
Added mic key on Hebrew layout Option to hide language icon in the status bar;0;0;0;;;;
Updated localization + added Hebrew;0;0;0;;;;
Fixed Gmail issue on ICS;0;0;0;;;;
Fixed symbol key on hard keyboard;0;0;0;;;;
Fixed Czech and Norwegian layouts;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.fivepumpkins.words;0;0;4;;;;
##\APPLICATION\EDUCATION\_desc.txt;0;0;4;;;;
v6.2: Bug fix v6.1: Editable cards Sight Words : Help prepare your child for kindergarten.;0;0;0;;;;
Designed for children who are ready to learn to read and review sight words, this shows each word on a separate card in large font.;0;0;0;;;;
Use Edit Mode to change the words.;0;0;0;;;;
Make it your own deck by adding your voice or your child's!;1;1;1;;;;
Add or change words as you need to.;0;0;0;;;;
Star the cards that you would like to review with your child and use the Favorites Mode to create your custom deck.;0;0;0;;;;
Change the settings to display lower case letters or UPPER CASE letters using the Toggle Case settings option.;0;0;0;;;;
Randomly show a letter using the Random Button.;0;0;0;;;;
Swipe through the cards, or use the large buttons to move from word to word.;0;0;0;;;;
Turn off the audio using the Quiz Mode At Five Pumpkins, we strive to make high quality apps and distribute them for free on Android.;0;1;0;;;;
We want to help as many children as possible learn their alphabets and gain a solid grounding in pre-reading and pre-math skills.;0;0;0;;;;
We really hope these are as much for your toddlers and preschoolers to use as they were for us to build.;0;0;0;;;;
If you would like to donate and support our development efforts, please contact us at info@fivepumpkins.com.;0;0;0;;;;
If you have ideas for other toddler applications or kids games, feel free to let us know.;0;0;0;;;;
We love to hear from our users.;0;0;0;;;;
"You can see our other educational apps and games by searching for ""Five Pumpkins"" in the Android Store or checking out m.fivepumpkins.com.";0;0;0;;;;
Follow us at twitter.com/fivepumpkins or become a fan of our Facebook page (http://www.facebook.com/pages/Five-Pumpkins/241886129858)!;0;0;0;;;;
Recent changes: Bug fix for crashing bug.;0;0;0;;;;
Apologies to our users!;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.ubermind.ilightr;0;0;4;;;;
##\APPLICATION\ENTERTAINMENT\_desc.txt;0;0;4;;;;
iLightr is the next best thing to having a real lighter in your pocket!;0;0;0;;;;
Combining stylish case designs and a stunning photo realistic flame, iLightr is sure to come in handy.;0;0;0;;;;
Features:;0;0;0;;;;
Flame reacts to motion & touch;0;0;0;;;;
Blow flame out;1;0;0;;;;
Flick wrist to open;0;0;0;;;;
Downloadable cases;0;0;0;;;;
Recent changes:;0;0;0;;;;
New flame colors;0;0;0;;;;
Audio/microphone bug fix on select devices;1;1;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.tenromans.birthdaycake.free;0;0;4;;;;
##\GAME\CASUAL\_desc.txt;0;0;4;;;;
Make your loved on a custom birthday cakes!;0;0;0;;;;
Choose the flavor, frosting, toppings and candles.;0;0;0;;;;
Then blow out the candles!;1;0;0;;;;
Send your creations to your friends using SMS, Facebook, email, Twitter and more.;0;0;0;;;;
Please email any issues you have so we can fix them.;0;0;0;;;;
We ask for as few device permissions as possible to make this app fun.;0;0;0;;;;
RECORD_AUDIO so that you can blow out the candles WRITE_EXTERNAL_STORAGE INTERNET ACCESS_NETWORK_STATE READ_PHONE_STATE So that you can upload your cakes to Facebook.;1;1;1;;;;
Keywords:Birthday Cake, Birthday, B-Day, New Years, Anniversary, Valentine's Day, Greeting card, cupcakes, modern family;0;0;0;;;;
Recent changes:;0;0;0;;;;
2.2.1 Added error message for solving candle issues;0;0;0;;;;
2.2.0 Support for devices with out mics, virtual goods;0;0;0;;;;
2.1.4 Candle fix based on user feedback;0;0;0;;;;
2.1.3 Info for when users send audio feedback problems;0;1;0;;;;
2.1.2 Bug fix for update goof;0;0;0;;;;
2.1.1 Bug fix for devices that don't initialize the microphone;0;1;0;;;;
2.1.0 Bug fixes, support for Evo 4G;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##identity.android.VoiceRecorder;0;0;4;;;;
##\APPLICATION\MUSIC_AND_AUDIO\_desc.txt;0;0;4;;;;
VoiceRecorder is simple voice note app.;1;1;0;;;;
You can record very easy and quick in any situation.;1;1;0;;;;
To check you voice note, just tap the [Archive] button.;0;1;1;;;;
Recent changes: We've established the user agreement for more safety for all users.;0;0;0;;;;
Therefore please check our user agreement out when you download or update our applications and please agree with it before you use our applications.;0;0;0;;;;
Build in user agreement Our application shows you the user agreement the first time you run it.;0;0;0;;;;
You can check our user agreement from the menu bar any time you want.;0;0;0;;;;
AntiVirus Software;0;0;0;;;;
Virus Security ZERO;0;0;0;;;;
Last Update 2011/12/3;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.klye.ime.latin;0;0;4;;;;
##\APPLICATION\PRODUCTIVITY\_desc.txt;0;0;4;;;;
Multi-purpose Multilingual IME;0;0;0;;;;
No INTERNET permission = No data/password can be sent out;0;0;0;;;;
Small size;0;0;0;;;;
Extreme customizable;0;0;0;;;;
T9, compact, Cyrillic phonetic (swipe);0;0;0;;;;
Qwerty / Azerty / Qwertz / Dvorak / Left Hand / Right Hand / Colemak / Neo / B©po;0;0;0;;;;
Emoji, math, smiley faces, Edit Mode, Num Pad, symbols keyboard;0;0;0;;;;
Esc, Ctrl, Alt, tab keys for ssh, telnet terminal, remote desktop;0;0;0;;;;
Voice input;1;1;0;;;;
Gestures;0;0;0;;;;
Auto correction: Type approximately or blind type;0;0;0;;;;
Autotext / shorthand.;0;0;0;;;;
User dictionary;0;0;0;;;;
Word learning;0;0;0;;;;
Multi-touch;0;0;0;;;;
Split mode for tablets (thumb typing);0;0;0;;;;
ICS (ice cream sandwich) tested.;0;0;0;;;;
Accents key / dead-key;0;0;0;;;;
Afrikaans Alemannisch;0;0;0;;;;
Alemannic Apache Asturianu, bable;0;0;0;;;;
Asturian AzÉ™rbaycan dili;0;0;0;;;;
Azerbaijani, azeri Bahasa Indonesia;0;0;0;;;;
Indonesian Bahasa Melayu;0;0;0;;;;
Malay Basa Jawa;0;0;0;;;;
Javanese Basa Sunda;0;0;0;;;;
Sundanese Bosanski jezik;0;0;0;;;;
Bosnian Catal;0;0;0;;;;
Catalan, jazyk;0;0;0;;;;
Czech Chamoru;0;0;0;;;;
Chamorro Choctaw Cymraeg;0;0;0;;;;
Welsh Dansk;0;0;0;;;;
Danish Deutsch;0;0;0;;;;
German Din bizaad, Din;0;0;0;;;;
Navajo, Navaho Eesti, eesti keel;0;0;0;;;;
Estonian Elsassisch;0;0;0;;;;
Alsatian English Espa±ol, Castellano;0;0;0;;;;
"Spanish; Castilian Esperanto Euskara, Euskera";0;0;0;;;;
Basque Eegbe;0;0;0;;;;
Ewe Franais, Langue FranÃ§aise;0;0;0;;;;
French Gaeilge;0;0;0;;;;
Irish G idhlig;0;0;0;;;;
"Scottish Gaelic; Gaelic Galego";0;0;0;;;;
Galician Gjuha Shqipe;0;0;0;;;;
Albanian Hausa Hrvatski Jezik;0;0;0;;;;
Croatian IPA;0;0;0;;;;
International Phonetic Alphabet IsiXhosa;0;0;0;;;;
Xhosa IsiZulu;0;0;0;;;;
Zulu slenska;0;0;0;;;;
Icelandic Italiano;0;0;0;;;;
Italian J™zyk Polski;0;0;0;;;;
Polish Kiswahili;0;0;0;;;;
Swahili Kurd;0;0;0;;;;
Kurdish Latine, Lingua Latina;0;0;0;;;;
Latin Latvieu Valoda;0;0;0;;;;
Latvian Lietuvi Kalba;0;0;0;;;;
Lithuanian Limba Romn, Moldoveneasc;0;0;0;;;;
Romanian, Moldavian, Moldovan Lojban Magyar;0;0;0;;;;
Hungarian Malagasy fiteny Malti;0;0;0;;;;
Maltese Maori, te reo Mori Mvskoke;0;0;0;;;;
Creek, Muskogee, Muscogee Nederlands;0;0;0;;;;
Dutch Norsk bokm;0;0;0;;;;
Norwegian Bokm O'zbek;0;0;0;;;;
Uzbek ÅŒlelo Hawai;0;0;0;;;;
Hawaiian Polszczyzna;0;0;0;;;;
Polish Portugu;0;0;0;;;;
Portuguese Schwyzerdtsch;0;0;0;;;;
Swiss German Serbsce, Serbski;0;0;0;;;;
Sorbian, Wendish, Lusatian SlovenÄ?ina, Slovenskjazyk;0;0;0;;;;
Slovak Slovenski jezik, Slovenina;0;0;0;;;;
Slovene Srpski;0;0;0;;;;
Serbian Suomi, Suomen Kieli;0;0;0;;;;
Finnish Svenska;0;0;0;;;;
Swedish Tagalog;0;0;0;;;;
Wikang Tagalog Tit;0;0;0;;;;
Vietnamese T;0;0;0;;;;
Turkish T;0;0;0;;;;
Turkmen Valenci;0;0;0;;;;
Valencian Vlaams Wollof;0;0;0;;;;
Wolof Yor;0;0;0;;;;
Yoruba;0;0;0;;;;
Greek;0;0;0;;;;
Belarusian;0;0;0;;;;
Bulgarian;0;0;0;;;;
Kirghiz, Kyrgyz;0;0;0;;;;
Kazakh;0;0;0;;;;
Macedonian;0;0;0;;;;
Mongolian;0;0;0;;;;
Russian;0;0;0;;;;
Serbian;0;0;0;;;;
Tatar;0;0;0;;;;
Tajik;0;0;0;;;;
Tuvan;0;0;0;;;;
Ukrainian;0;0;0;;;;
Uzbek;0;0;0;;;;
Georgian;0;0;0;;;;
Armenian;0;0;0;;;;
Yiddish;0;0;0;;;;
Hebrew;0;0;0;;;;
Uighur, Uyghur;0;0;0;;;;
Urdu;0;0;0;;;;
Arabic;0;0;0;;;;
Malay;0;0;0;;;;
Pashto, Pushto;0;0;0;;;;
Sindhi;0;0;0;;;;
Persian, Farsi;0;0;0;;;;
"Dhivehi; Maldivian";0;0;0;;;;
Tigrinya;0;0;0;;;;
"Amharic; Ethiopian";0;0;0;;;;
Ge'ez;0;0;0;;;;
Awadhi;0;0;0;;;;
Nepali;0;0;0;;;;
Bihari;0;0;0;;;;
Marathi (Mar);0;0;0;;;;
Sanskrit (Sas);0;0;0;;;;
Hindi;0;0;0;;;;
Assamese;0;0;0;;;;
Bengali;0;0;0;;;;
Bishnupriya Manipuri;0;0;0;;;;
Panjabi, Punjabi;0;0;0;;;;
Gujarati;0;0;0;;;;
Oriya;0;0;0;;;;
Tamil;0;0;0;;;;
Telugu;0;0;0;;;;
Kannada;0;0;0;;;;
Malayalam;0;0;0;;;;
Sinhala, Sinhalese;0;0;0;;;;
Thai;0;0;0;;;;
Lao;0;0;0;;;;
Tibetan Standard, Tibetan, Central;0;0;0;;;;
Dzongkha;0;0;0;;;;
Khmer;0;0;0;;;;
Cherokee;0;0;0;;;;
Inuktitut;0;0;0;;;;
Ojibwe, Ojibwa;0;0;0;;;;
Cree;0;0;0;;;;
Korean Nuosuhxop;0;0;0;;;;
Nuosu, Yi,;0;0;0;;;;
Chinese;0;0;0;;;;
Wubi;0;0;0;;;;
Cangjie;0;0;0;;;;
Pinyin;0;0;0;;;;
Zhuyin;0;0;0;;;;
Bihua;0;0;0;;;;
Cantonese Jyutping;0;0;0;;;;
Sucheng;0;0;0;;;;
CJK Handwriting recognition;0;0;0;;;;
Japanese romaji hanja;0;0;0;;;;
OCR, AI, Graffiti bilingual input method Devanagari kaomoji;0;0;0;;;;
Speech gingerbread honeycomb icecream ?;0;0;0;;;;
scandinavian bepo translator tone mark;0;0;0;;;;
Recent changes: 0.56.1;0;0;0;;;;
Option to enable Korean PC style layout on portrait mode (Non-latin settings);0;0;0;;;;
Arabic has more layouts for you to try out;0;0;0;;;;
toggle with gesture: swipe from right to left â‡?;0;0;0;;;;
Lithuanian/Turkish/Azerbaijan can choose to have qwerty or other layout;0;0;0;;;;
Gujarati dictionary plugin;0;0;0;;;;
Misc fixes 0.56;0;0;0;;;;
Same version supports Android 2.1;0;0;0;;;;
Fullsize keyboard for Turkish & Azerbaijani;0;0;0;;;;
Pinyin tone mark for Chinese learner;0;0;0;;;;
Phonetic layout for Amharic;0;0;0;;;;
Split-mode splits wider;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.android.VirtualWalkieTalkie;0;0;4;;;;
##\APPLICATION\COMMUNICATION\_desc.txt;0;0;4;;;;
Virtual Walkie Talkie Pro available.;0;0;0;;;;
a walkie talkie for voice communication with multiple persons through (also built-in) multi-channel ip server.;1;1;1;;;;
ad-supported.;0;0;0;;;;
please mail problems, errors or questions, i cannot answer to comments.;0;0;0;;;;
Recent changes:;0;0;0;;;;
force close fixed;0;0;0;;;;
icon fixed for android 1.5;0;0;0;;;;
switch-on/off sound fixed for android 2.3 gingerbread;0;0;0;;;;
layout fixed for small screens;0;0;0;;;;
new icon;0;0;0;;;;
new menu icon;0;0;0;;;;
Content rating: Medium Maturity;0;0;0;;;;
##com.schass.recording.call;0;0;4;;;;
##\APPLICATION\COMMUNICATION\_desc.txt;0;0;4;;;;
Designed for SonyEricsson phones only (X8, X10, mini, pro), might work on other phones as well but there is no guarantee!;0;0;0;;;;
Please don't mail me nor give bad ratings unless you actually have a SonyEricsson phone!;0;0;0;;;;
Automatically records all your calls and saves them on the sd-card.;1;1;0;;;;
Widget supported.;0;0;0;;;;
Questions?;0;0;0;;;;
Mail me!;0;0;0;;;;
Content rating: Low Maturity;0;0;0;;;;
##com.propay.mobile;0;0;4;;;;
##\APPLICATION\BUSINESS\_desc.txt;0;0;4;;;;
The ProPay App allows you to securely process credit and debit cards in real-time from your phone.;0;0;0;;;;
The ProPay App is for ProPay Accountholders who have purchased a compatible card reader such as the ProPay JA;0;0;0;;;;
All you have to do is download the app, attach your card reader, and go!;0;0;0;;;;
The ProPay App supports the new ProPay JAKâ€”a secure card reader that plugs into the audio jack of your Smartphone or device.;1;1;1;;;;
Your customers' payment card data is encrypted on its reader head (at swipe) ensuring your customers' data is protected.;0;0;0;;;;
ProPay App Key Features:;0;0;0;;;;
Suspended Payments : Store encrypted transactions when you don't have coverage and process them later.;0;0;0;;;;
Capture Customer's Signature : Capture your customers' signature at the point of sale.;0;1;0;;;;
Store Customer Payment Information Securely : Place the card data securely â€œOn Fileâ€?;0;0;0;;;;
with ProtectPay Online for future billing.;0;0;0;;;;
Smart Toggle Mode : Toggle between real-time processing and store-for-later (suspended) processing.;0;0;0;;;;
E-mail Receipt : Send an e-mail receipt to your customers.;0;0;0;;;;
ProPay JAK Key Features:;0;0;0;;;;
Security : The ProPay JAK immediately encrypts the magstripe data at swipe ensuring sensitive payment data is protected from malware potentially on your phone.;0;0;0;;;;
Account Functions : Check your ProPay Account information.;0;0;0;;;;
Dependable Reads : The ProPay JAK reads up to 3 tracks of information with a single swipe, in either direction, providing superior reading performance.;0;0;0;;;;
Convenient Attachments : Secure the reader to your phone so it doesn't spin around and risk damage to your audio jack.;0;1;0;;;;
Compatibility & Requirements:;0;0;0;;;;
A ProPay Account with an active ProtectPay Online subscription is required.;0;0;0;;;;
The ProPay JAK is currently compatible with: o Motorola Milestone, Droid 2, DROID X, Droid Pro, Droid Defy o HTC Eris, Incredible, Hero, EVO 4G, EVO Shift 4G, Aria, Desire Z, My Touch 4G, G2 o Samsung Droid Charge 4G, Epic, Epic 4G, Fascinate, Captivate, Galaxy Tab (SCH-I800), Nexus S, Replenish o LG Optimus S (LS670), Optimus T o Dell Streak Learn More: www.propay.com;0;0;0;;;;
Content rating: Everyone;0;0;0;;;;
##com.kauf.soundboard.baum.FartSoundBoard;0;0;4;;;;
##\APPLICATION\ENTERTAINMENT\_desc.txt;0;0;4;;;;
This is the #1 free fun fart app!;0;0;0;;;;
11 Apps in 1!;0;0;0;;;;
A lot of fart sounds on different boards.;0;0;0;;;;
Each button reacts realistically and the high quality sounds are all professionally recorded and tuned.;0;1;0;;;;
Features;0;0;0;;;;
Different fart boards;0;0;0;;;;
Fart Piano;0;0;0;;;;
Fart Cushion / Whoopie Cushion;0;0;0;;;;
Fart Machine;0;0;0;;;;
Fart Grenade;0;0;0;;;;
Pull My Finger;0;0;0;;;;
Talking Fart;0;0;0;;;;
Elephant version;0;0;0;;;;
Stinky A..;0;0;0;;;;
Detector;0;0;0;;;;
Remote Fart;0;0;0;;;;
Great Sound;0;0;0;;;;
Cool graphic;0;0;0;;;;
Many different sounds;0;0;0;;;;
High quality 3D graphics;0;0;0;;;;
Cool voice interaction;1;1;2;;;;
Fun for all;0;0;0;;;;
"etc The automatic ""Fart Machine Extreme"": A fart will play when a voice or a noise is too loud.";1;1;1;;;;
You can set up the sensitivity with one simple slide.;0;0;0;;;;
"Extremely funny when the phone is hidden somewhere :-) The mega ""Fart Sound Board"": With this fart board you can play farts easily by pressing different buttons.";0;0;0;;;;
The fart piano: Play the fart piano with tons of great farts.;0;0;0;;;;
"Choose one of the 3 different fart instruments and play it as a ""real"" fart piano.";0;0;0;;;;
The fart cushion: This is a must have for every fart fan :-) The fart grenade: Let the fart grenade explode in the time you define!;0;0;0;;;;
